national_rank,village_id,village_name,district,state,latitude,longitude,economic_growth_score,confidence_score,growth_tier,ntl_growth_pct,ntl_2020,ntl_2025,built_growth_abs,ndbi_growth,road_growth_pct,ndvi_change,lulc_change_score,pop_growth_proxy,ntl_growth_norm,builtup_growth_norm,road_density_norm,ndvi_productivity_norm,lulc_change_norm,national_rank,growth_percentile
5436,PUN_0089,Grampur,North,Punjab,30.57017,76.59772,26.574189830067727,56.0,Baseline,46.56,0.9647,1.4139,0.010664,0.0122,74.46,-0.0587,0.1234,0.0407,20.28934058768655,1.985392095848621,54.822814740653314,20.967277336098622,35.55578434816313,5436,13.496737227439121
2116,PUN_0090,Krishitola,West,Punjab,29.84921,76.16507,47.12178044808942,91.3,Moderate,49.4,10.7212,16.0175,0.1643,0.1415,28.6,0.1428,0.1784,0.2043,27.27240197958349,55.998747675754906,19.09240521591825,74.53047586127433,52.210540340847146,2116,66.33773674996021
1168,PUN_0091,Gramgaon,East,Punjab,29.76597,74.76047,54.090372030716885,72.7,High,116.86,2.3456,5.0865,0.0851,0.1038,104.16,-0.1272,0.0192,0.1223,53.95666850227774,33.68217690607185,74.5209466297469,27.94100702845949,4.002592085659952,1168,81.4260703485596
1103,PUN_0092,Kisanpada,Central,Punjab,32.07334,76.85109,54.78705566368634,90.0,High,38.94,10.6491,14.7963,0.1335,0.1291,118.59,-0.1434,0.1675,0.0454,22.44834376379126,47.75173435453756,86.95329308056584,38.63924415255212,48.909870516842496,1103,82.46060798981378
3128,PUN_0093,Kisankalan,East,Punjab,29.93101,76.52171,40.70448646952709,94.7,Moderate,126.85,8.6239,19.5633,0.0246,0.022,30.15,0.0149,0.117,0.087,61.92873688239361,6.5166677484508195,19.829467654208408,44.63935937319967,33.617776378105354,3128,50.23078147381824
1274,PUN_0094,Kisankalan,Central,Punjab,30.34711,76.62661,53.23392225778757,54.7,High,50.58,0.8305,1.2506,0.2074,0.2238,60.44,0.0955,0.0743,0.1611,21.853715059965136,79.93799467762193,42.60280436733948,65.21776702385067,20.687629452876127,1274,79.73897819512972
552,PUN_0095,Kisankalan,North,Punjab,31.62996,74.00244,61.87335006079584,68.7,Very High,67.04,2.3263,3.8859,0.1866,0.1742,87.96,0.0652,0.1509,0.223,31.376270383550434,66.49841741341588,64.86438667835134,64.29888235971885,43.88316234450514,552,91.23030399490689
1908,PUN_0096,Kisannagar,East,Punjab,29.77587,75.35547,48.50158881633566,50.1,Moderate,31.51,0.5713,0.7513,0.1621,0.1726,64.68,0.0374,0.2421,0.1678,12.721020216612015,61.5158468651804,46.069613484542415,49.04942965779466,71.49977591782846,1908,69.64825720197358
374,PUN_0097,Kisannagar,Central,Punjab,29.68748,76.78581,65.63911009217338,64.8,Very High,83.73,1.5926,2.9261,0.2467,0.2441,77.62,0.0762,0.08,0.1438,38.082810977391944,91.31581861152364,56.10299820242677,46.7738218688789,22.41366780120883,374,94.06334553557217
2022,PUN_0098,Krishipada,North,Punjab,31.09203,76.67032,47.673041415045226,83.1,Moderate,62.79,6.0094,9.7828,0.1005,0.1212,62.23,-0.0501,0.1946,0.1752,31.828595649926307,39.94379813144058,44.27639969028915,47.69270653301071,57.1161230150559,2022,67.83383733885087
4324,PUN_0099,Sewakalan,East,Punjab,30.24162,75.98022,33.96717039216113,65.4,Baseline,69.63,1.813,3.0754,0.0475,0.0582,55.6,-0.1393,0.1522,0.2005,31.984215072590928,17.799040139282887,38.59978551610638,21.157391404539688,44.27682021342313,4324,31.195288874741365
3322,PUN_0100,Sewapur,Central,Punjab,30.26805,75.56394,39.622502285922366,90.4,Baseline,8.61,13.9672,15.1694,0.1309,0.1281,78.57,-0.0528,0.1439,0.1334,9.162745216081628,47.06448324443611,55.60113226060196,39.92971540500057,41.763466127254446,3322,47.143084513767306
4099,PUN_0101,Krishitola,Central,Punjab,30.71766,74.27592,35.37297661092128,60.2,Baseline,57.15,1.3082,2.0558,0.0446,0.0384,53.17,0.0481,0.167,0.1941,25.64419174413415,13.465540083920994,36.573289120928635,64.57829243000344,48.75846364418173,4099,34.776380709851985
1493,PUN_0102,Kisannagar,East,Punjab,32.41297,76.82197,51.58303761979577,91.2,High,47.52,10.7755,15.8966,0.1365,0.1184,97.75,-0.1209,0.1483,0.2112,26.423720832874896,46.281780591265026,73.32742010496227,36.792833275723,43.09584660666916,1493,76.25338214228871
3954,PUN_0103,Grampada,North,Punjab,32.49986,76.37417,36.173368786400395,50.8,Baseline,9.47,0.7483,0.8192,0.1693,0.1572,42.07,0.0724,0.1461,0.2071,3.1285905980094855,59.950441558838214,28.175753452827042,56.458117294619186,42.42965636696181,3954,37.08419544803438
4651,PUN_0104,Sewapada,Central,Punjab,30.53745,73.91856,32.13814486614074,76.1,Baseline,29.16,4.9177,6.3516,0.1024,0.0877,64.16,-0.0946,0.0954,0.0579,15.89718387275634,33.911260609439,45.287361845982005,26.921304297730146,27.076999479160353,4651,25.990768741047273
5251,PUN_0105,Sewapur,East,Punjab,31.87452,76.57964,28.029598085789665,71.3,Baseline,15.97,3.9999,4.6388,0.1142,0.137,42.04,-0.1554,0.1403,0.1481,9.311126438395295,45.57543917254965,28.743542463281376,8.664592695010942,40.67333664409695,5251,16.441190514085626
2902,PUN_0106,Krishipur,West,Punjab,29.68798,75.64217,41.974152897689976,77.8,Moderate,40.52,5.0217,7.0562,0.2117,0.2419,19.07,0.0136,0.0866,0.1579,21.167575678319515,84.21422380714203,10.877752899498578,29.945846295656175,24.412238520330913,2902,53.82778927264046
5407,PUN_0107,Kisankhurd,East,Punjab,30.56776,76.7756,26.856294807440403,100.0,Baseline,75.85,29.3478,51.6081,0.0368,0.0399,17.95,-0.0128,0.02,0.2092,42.231038297671184,12.262850641243462,11.48371349324001,38.63924415255212,4.244843081917174,5407,13.9583001750756
1047,PUN_0108,Kisanpur,North,Punjab,31.19361,76.32667,55.169034619615296,83.7,High,58.92,6.4043,10.1776,0.1543,0.1861,51.99,0.1052,0.2129,0.1166,30.23020890466411,62.60399445617435,37.02645705399162,63.31950685562852,62.657614554439846,1047,83.35190195766353
228,PUN_0109,Sewanagar,Central,Punjab,31.02401,75.68137,69.09960235056116,75.7,Very High,130.22,2.6941,6.2023,0.1851,0.199,43.22,0.0904,0.1785,0.1475,60.33308871496578,70.94645932046134,29.24732230064704,70.35372738794791,52.24082171537929,228,96.38707623746618
945,PUN_0110,Kisangaon,South,Punjab,30.71797,73.93983,56.25106205597104,72.9,High,102.89,2.5439,5.1614,0.1143,0.1022,79.6,-0.0598,0.1779,0.1761,47.84165985680779,38.95110208351627,57.16042548875042,39.47459384721741,52.05913346818638,945,84.97533025624702
579,PUN_0111,Gramwadi,East,Punjab,31.64837,75.46258,61.320709018718986,100.0,Very High,92.5,17.2655,33.2355,0.1171,0.1004,119.08800000000002,0.0628,0.0351,0.13,48.3009133779181,39.14200516965556,86.14881898822551,61.69489572531397,8.817330636272239,579,90.80057297469362
3635,PUN_0112,Grampur,South,Punjab,31.60202,74.07927,37.72555663686317,67.7,Baseline,101.52,1.7911,3.6095,0.0828,0.1031,25.04,-0.1007,0.1325,0.256,46.386679459961734,33.10946764765398,15.594229477351274,13.39151976034105,38.31138943058903,3635,42.16138787203565
3557,PUN_0113,Krishipada,North,Punjab,29.52298,74.28853,38.157236774162484,71.9,Baseline,27.3,3.7881,4.8221,0.2198,0.2156,8.39,-0.1046,0.1191,0.0473,14.393558829612484,80.73978763940696,3.9899618305432636,36.88212927756653,34.25368524328056,3557,43.40283304154067
2318,PUN_0114,Sewapur,West,Punjab,32.19776,75.62247,45.77103401442144,83.5,Moderate,66.95,6.0317,10.07,0.043,0.038,69.03,0.145,0.1981,0.2509,33.737377987874254,13.08373391164241,50.44190784763094,80.12443829934323,58.17597112368124,2318,63.12271208021646
5920,PUN_0115,Gramkalan,West,Punjab,29.83491,75.00117,21.01239306503393,80.5,Baseline,3.59,8.0591,8.3482,0.0665,0.0711,40.73,0.0362,0.0149,0.1018,5.344112661430274,23.88884858712625,27.33055591647844,63.52690402120058,2.7004929807773834,5920,5.793410791023397
1970,PUN_0116,Sewapur,East,Punjab,30.60022,76.10323,48.04830472343481,100.0,Moderate,127.3,21.2137,48.2195,0.0726,0.0867,24.12,0.0515,0.1445,0.0918,64.68874136378386,28.031445556348853,15.32383856844016,38.42896647079156,41.94515437444736,1970,68.66146745185421
4674,PUN_0117,Sewapur,West,Punjab,31.02527,76.1788,32.03324690485478,69.8,Baseline,45.1,2.8766,4.1739,0.0448,0.0463,39.69,0.1344,0.1401,0.1869,21.88432991441606,15.011855081649243,26.469728233212845,76.506509966586,40.61277389503264,4674,25.624701575680408
4374,PUN_0118,Gramkhurd,South,Punjab,31.61884,74.53047,33.63085898316187,66.4,Baseline,42.86,2.3155,3.3079,0.1011,0.0881,77.63,-0.0404,0.0412,0.1177,20.36039482112356,33.739447831913644,54.802293527354124,20.607212812535998,10.66449448273356,4374,30.39949068916123
4538,PUN_0119,Krishinagar,East,Punjab,30.97268,74.14081,32.706541662131876,58.5,Baseline,24.23,1.4318,1.7786,0.067,0.0623,91.57,0.1062,0.0148,0.0915,10.870577765050403,22.30435297217014,66.21123750146465,60.46779582901256,2.67021160624523,4538,27.78927264045838
2395,PUN_0120,Gramkalan,South,Punjab,31.79408,75.25523,45.22445615450304,84.8,Moderate,103.85,5.3293,10.8638,0.1414,0.1333,8.52,-0.208,0.2439,0.191,50.18751121431002,50.06166169682297,3.3613534729016843,6.187348772900098,72.04484065940721,2395,61.89718287442305
2041,HAR_0001,Gramnagar,North,Haryana,30.44193,74.76419,47.58109530214007,71.7,Moderate,60.3,2.9649,4.7528,0.0862,0.1021,78.1,0.1539,0.1323,0.1805,28.88811861598723,33.567635054388276,55.116066068524674,70.40269616315241,38.25082668152473,2041,67.53143402833042
48,HAR_0002,Kisantola,Central,Haryana,30.72827,76.0063,79.0435234637001,57.2,Elite,141.13,0.6595,1.5903,0.1976,0.2257,88.1,-0.0588,0.1978,0.1924,62.134987600361654,78.42986029712154,62.75165865630496,49.06095172254868,58.08512700008479,48,99.25194970555468
2541,HAR_0003,Krishigaon,South,Haryana,27.79051,76.28462,44.30715109963329,65.5,Moderate,74.88,1.7726,3.1,0.1035,0.1012,77.74,0.0506,0.0545,0.1216,34.313424336832334,36.69844566707264,59.71611400097522,32.734185966125125,14.691917295509878,2541,59.57345217252905
452,HAR_0004,Sewanagar,East,Haryana,28.37777,77.4419,63.81363195922256,100.0,Very High,65.03,18.9285,31.2379,0.25,0.2366,85.9,-0.0727,0.0659,0.2513,36.0295613293734,90.51402564973861,60.86126149958819,36.66032953105196,18.143993992175293,452,92.82190036606717
732,HAR_0005,Kisankalan,Central,Haryana,28.82201,76.56574,58.787940987410046,94.2,High,167.5,7.0937,18.9759,0.0732,0.0853,59.79,0.0525,0.0738,0.2258,79.7416264277571,27.87872308743742,41.59971044887016,37.6857932941583,20.536222580215362,732,88.3654305268184
5767,HAR_0006,Sewagaon,South,Haryana,30.40241,76.2636,23.103896230896034,50.3,Baseline,15.3,0.6605,0.7616,0.1223,0.15,19.65,-0.107,0.0418,0.1179,5.601064457828357,49.603494290088676,11.394930005650242,38.17260053001497,10.846182729926475,5767,8.228553238898616
665,HAR_0007,Krishipada,East,Haryana,27.80393,75.67201,59.91452490413211,70.5,High,115.73,2.0352,4.3905,0.1706,0.1714,45.38,0.0814,0.164,0.1249,53.10268841279125,62.90943939399723,30.57205699751044,46.76229980412489,47.85002240821716,665,89.43180009549579
2808,HAR_0008,Sewakhurd,East,Haryana,27.74903,77.51185,42.569166000983834,63.9,Moderate,99.15,1.3793,2.7469,0.0999,0.0997,48.74,-0.0239,0.0221,0.1563,44.73501693261863,35.72483992776226,35.43462760164858,43.68302799861735,4.8807519470923815,2808,55.323889861531114
316,HAR_0009,Gramtola,South,Haryana,29.62593,74.91706,67.08562625193228,64.4,Very High,172.73,1.0429,2.8443,0.0656,0.0804,82.0,0.124,0.1904,0.1846,77.2071903429455,25.49243451069629,57.973831093614784,48.36386680493143,55.844305284705484,316,94.98647143084514
177,HAR_0010,Krishinagar,South,Haryana,30.48174,76.54589,70.84626844312703,80.6,Elite,170.86,3.0985,8.3926,0.1124,0.1104,83.67,0.096,0.1498,0.1511,79.00602869585096,40.1537915261938,60.378215530581805,41.85966125129622,43.55006722465146,177,97.19879038675792
3142,HAR_0011,Gramtola,Central,Haryana,28.99996,75.84767,40.62553701889055,74.6,Moderate,26.9,4.5261,5.7435,0.1069,0.1303,68.44,0.043,0.1479,0.2047,14.648688926399235,42.90279596659958,48.10195789387277,52.644313861043884,42.97472110854056,3142,50.007957981855796
1847,HAR_0012,Krishikalan,East,Haryana,30.84745,75.46176,48.99738755180607,56.8,Moderate,74.89,0.8741,1.5287,0.1498,0.1633,39.81,-0.0088,0.2207,0.1368,32.899253328727106,57.39234020457172,27.288875524699776,36.59407765871643,65.01956176794776,1847,70.61913098838136
5373,HAR_0013,Krishikalan,West,Haryana,28.06464,77.5574,27.174547943044296,90.5,Baseline,27.94,11.9596,15.3016,0.078,0.0671,30.43,-0.0232,0.1385,0.1629,17.697532940925075,25.320621733170935,19.687945711715013,42.020970157852275,40.1282719025182,5373,14.499442941270093
157,HAR_0014,Kisantola,North,Haryana,29.55571,75.39035,71.76691361798508,62.1,Elite,118.41,1.0905,2.3818,0.1219,0.1342,112.06,0.0242,0.2325,0.152,52.91415434805827,46.51086429463217,80.4659314897699,59.16004147943309,68.59276396274178,157,97.51710966098997
4633,HAR_0015,Gramtola,West,Haryana,27.9476,77.08805,32.21871893583964,73.6,Baseline,4.55,5.1678,5.4031,0.1098,0.1004,64.25,-0.0762,0.1339,0.0809,4.656075032745028,37.74841264083874,44.80697406522682,46.59522986519183,38.73532867403917,4633,26.27725608785612
3427,HAR_0016,Sewapada,East,Haryana,30.22959,75.70425,38.93328333070164,100.0,Baseline,13.33,60.4625,68.5223,0.2268,0.1922,10.54,0.1035,0.0909,0.1541,15.522140079604075,77.6089770267226,5.3295823816133305,52.59534508583937,25.71433762521348,3427,45.47190832404902
1097,HAR_0017,Grampur,East,Haryana,29.81254,76.17604,54.810916576309424,94.2,High,119.32,8.6615,18.9967,0.0841,0.0705,64.69,0.1084,0.1556,0.1786,58.531307594025925,27.134201051494188,45.19411260213023,51.19829473441639,45.306386947516316,1097,82.5561037720834
968,HAR_0018,Gramgaon,East,Haryana,29.43762,76.91864,56.04379584686843,73.7,High,97.05,2.7532,5.4252,0.1781,0.1495,62.51,-0.0467,0.1075,0.2176,45.39340034890251,60.16043495359145,43.608875456650146,41.845258670353715,30.74104579755084,968,84.60926309088015
2787,HAR_0019,Krishinagar,East,Haryana,30.42984,75.44943,42.71956803837299,72.7,Moderate,49.29,3.4057,5.0843,0.1246,0.1054,43.22,0.1086,0.225,0.0924,24.20492953224824,41.52829374639669,30.232021556418122,51.15220647540038,66.32166087283034,2787,55.65812509947477
3369,HAR_0020,Gramtola,West,Haryana,27.84531,75.34178,39.384135651711674,71.8,Baseline,18.82,4.0425,4.8033,0.1636,0.1398,69.4,-0.0038,0.0369,0.112,10.650370552570092,55.54058026902061,48.775968106844694,57.74858854706763,9.36239537785099,3369,46.39503421932198
2756,HAR_0021,Kisanpur,North,Haryana,30.10153,75.99265,42.96461586877369,80.4,Moderate,13.88,7.3072,8.3214,0.0807,0.0831,114.4,0.0779,0.1844,0.0438,9.866312612148072,28.89050944397566,82.86882734131625,41.83949763797672,54.027422812776315,2756,56.15151997453446
3704,HAR_0022,Gramwadi,North,Haryana,30.66925,75.05214,37.394706484374005,84.7,Baseline,29.51,8.3652,10.8337,0.0829,0.1006,105.35,-0.0329,0.0114,0.1344,17.44858512426161,32.65130024091969,75.93138131582869,29.26892499135844,1.6406448721520368,3704,41.06318637593506
1856,HAR_0023,Gramgaon,South,Haryana,28.521,76.25047,48.94094062277687,81.3,Moderate,11.32,7.8754,8.7667,0.1568,0.1631,88.9,-0.0486,0.2076,0.201,8.87613740148429,58.6904811903189,63.896061862207596,47.74743634059222,61.05270170423576,1856,70.47588731497693
737,HAR_0024,Sewagaon,West,Haryana,29.95086,76.17986,58.71295408456145,85.8,High,136.13,4.8945,11.5572,0.061,0.0747,98.93,-0.1688,0.1196,0.1724,64.56693932033882,23.5261327234616,71.00341928071127,28.424933748127657,34.40509211594132,737,88.28585070826038
508,HAR_0025,Kisankhurd,South,Haryana,28.27598,74.91579,62.68043439843554,68.6,Very High,132.38,1.6633,3.8653,0.0766,0.0698,80.54,0.1712,0.1975,0.1515,60.1326901665482,25.56879574515201,57.335972240859064,73.13630602603985,57.99428287648833,508,91.9306063982174
5998,HAR_0026,Gramwadi,North,Haryana,28.27206,76.05924,19.805599504852665,60.8,Baseline,17.33,1.8416,2.1607,0.068,0.0689,26.97,0.0316,0.0639,0.0157,8.210749811786965,23.755216426828753,16.83900587161886,50.67980182048622,17.538366501532234,5998,4.551965621518383
1387,HAR_0027,Gramkhurd,East,Haryana,28.7238,77.58617,52.40597637845604,84.9,High,131.52,4.7158,10.9183,0.0551,0.0605,79.51,-0.0695,0.1046,0.1266,62.38390449557966,19.688980692061865,56.4736559721728,30.691899988477925,29.862885936118406,1387,77.94047429571862
3342,HAR_0028,Krishigaon,East,Haryana,29.47176,75.88123,39.528649496374534,65.1,Baseline,7.24,2.8076,3.0109,0.1659,0.1439,71.07,0.0036,0.1888,0.1817,4.467433653113884,56.76236002031207,51.06041508991799,26.88097707109113,55.35980329219103,3342,46.82476523953525
4227,HAR_0029,Grampada,West,Haryana,30.60726,76.44321,34.64869249379301,66.5,Baseline,14.6,2.9011,3.3248,0.1692,0.1695,40.69,-0.0356,0.0545,0.1131,7.92917397648177,62.27945920973757,28.206056798890614,49.769558704919916,14.691917295509878,4227,32.739137354766825
2453,HAR_0030,Kisanpur,North,Haryana,28.10727,76.78845,44.894957280392475,75.3,Moderate,107.37,2.9086,6.0317,0.1065,0.1069,23.66,0.0554,0.0641,0.0357,50.20200203075248,38.35930251648447,15.5393644718467,62.94503975112339,17.59892925059654,2453,60.97405697915009
4697,HAR_0031,Kisankhurd,Central,Haryana,27.80781,76.69819,31.896158760376764,56.5,Baseline,3.45,1.4359,1.4854,0.1355,0.131,60.09,0.0084,0.1327,0.1468,1.3939394515125958,48.496256390480795,42.504664057105536,33.62714598456043,38.37195217965334,4697,25.258634410313547
2422,HAR_0032,Sewapur,Central,Haryana,30.02322,76.79924,45.055041484250076,64.7,Moderate,120.13,1.3238,2.914,0.0863,0.0735,44.91,-0.0228,0.0815,0.0511,54.10045879284498,28.1268970994185,30.49592648599634,40.93213503859891,22.867888419191125,2422,61.46745185420978
544,HAR_0033,Kisangaon,East,Haryana,29.69272,76.78167,61.9958644178552,67.3,Very High,168.63,1.3137,3.529,0.1738,0.1633,50.23,-0.0985,0.0458,0.1179,75.8831072515583,61.9740142719147,34.37613704002443,13.581633828782113,12.057437711212586,544,91.35763170459971
760,HAR_0034,Krishinagar,West,Haryana,30.34435,76.55353,58.534898841284125,67.3,High,121.96,1.5899,3.5291,0.0925,0.0882,66.88,0.3744,0.0651,0.2449,55.33464264214241,32.116771599729674,48.200204531636786,100.0,17.90174299591807,760,87.91978354289353
267,HAR_0035,Sewawadi,North,Haryana,30.69614,76.56472,68.09556562312308,75.3,Very High,142.85,2.475,6.0107,0.1159,0.1327,109.1,0.0603,0.0302,0.0269,65.81486026551092,45.079091148587494,86.05174195329201,39.40258094250488,7.333543284196755,267,95.76635365271368
1471,HAR_0036,Sewawadi,Central,Haryana,30.38254,77.1951,51.77618459736307,82.6,High,142.55,3.9231,9.5153,0.0264,0.0295,84.51,-0.0124,0.1161,0.2359,66.87272217745245,8.292066449546219,61.17694793629959,25.73453162806774,33.345244007315976,1471,76.60353334394398
1597,HAR_0037,Krishigaon,North,Haryana,30.6967,76.7421,50.87272308617592,64.9,Moderate,98.63,1.4858,2.9512,0.1138,0.1106,60.5,0.0879,0.1552,0.2636,44.661900209796165,40.45923646401666,42.42034632577776,41.770365249452695,45.1852614493877,1597,74.59812191628204
3792,HAR_0038,Gramwadi,North,Haryana,30.70991,76.07871,36.99871658261229,72.3,Baseline,22.7,4.0275,4.9417,0.1379,0.1318,69.71,0.0203,0.03,0.1425,12.42789265860402,49.10714626612652,48.94736808528147,50.98801705265582,7.27298053513245,3792,39.66258156931402
1726,HAR_0039,Sewagaon,East,Haryana,28.01318,76.50365,49.851599360233195,72.8,Moderate,43.87,3.5513,5.1091,0.1434,0.1588,60.6,-0.0093,0.3103,0.1134,21.83047520445355,55.31149656565346,43.82684689324779,26.906901716787644,92.15167334875665,1726,72.54496259748528
353,HAR_0040,Kisantola,Central,Haryana,30.34191,75.08054,66.21676847755866,81.2,Very High,83.67,4.7656,8.7531,0.1774,0.1705,115.26,-0.0162,0.0774,0.0504,40.72733117815721,64.03576760221905,85.01579282803796,53.12824058071206,21.626352063372856,353,94.39758077351583
366,HAR_0041,Krishikhurd,North,Haryana,30.15082,77.24624,65.76488684647757,68.1,Very High,95.37,1.9077,3.7271,0.1848,0.179,94.29,0.0188,0.1194,0.2478,43.752817700664714,67.07112667183374,67.36999492392371,54.04424472865536,34.34452936687702,366,94.190673245265
5395,HAR_0042,Krishikhurd,East,Haryana,29.77016,76.25693,26.9898125919443,58.1,Baseline,26.66,1.3609,1.7237,0.0635,0.0569,43.94,0.0877,0.0987,0.1022,11.881916022667639,20.605315505530456,32.992815874104785,58.183546491531274,28.076284838721396,5395,14.149291739614833
5514,HAR_0043,Gramnagar,Central,Haryana,30.7618,74.81785,25.85324583251069,64.4,Baseline,17.87,2.4143,2.8458,0.0505,0.0629,40.39,-0.0053,0.1534,0.1055,9.024378591610894,19.268993902555422,28.134923681288754,55.92522179974651,44.64019670780896,5514,12.255292057934108
2451,HAR_0044,Kisangaon,West,Haryana,29.31977,75.11007,44.90436237602291,83.6,Moderate,83.64,5.5146,10.1269,0.1517,0.1355,30.71,-0.005,0.1242,0.1734,41.1009366904859,52.4479502735641,20.597471403742432,31.334255098513648,35.79803534442035,2451,61.00588890657329
2523,HAR_0045,Grampur,North,Haryana,30.52167,74.58639,44.419413625011956,74.7,Moderate,93.04,3.007,5.8048,0.0465,0.0575,72.22,0.1367,0.0302,0.0904,43.796308019217015,17.47450489284609,51.23564285943648,72.78776356723124,7.333543284196755,2523,59.8599395193379
154,HAR_0046,Kisangaon,North,Haryana,29.71077,75.78945,71.9257105183838,71.5,Elite,158.26,1.8149,4.6874,0.0836,0.08,110.99,-0.078,0.2951,0.1297,71.9857759070698,28.852328826747804,80.3311081816695,19.092061297384486,87.54890441986942,154,97.56485755212478
742,HAR_0047,Gramtola,Central,Haryana,29.93314,76.24058,58.65677532018244,77.7,High,126.73,3.1047,7.0393,0.1504,0.163,55.36,-0.053,0.0931,0.1552,59.119172988029185,57.44961113041352,39.28432215455301,33.71356147021545,26.380527864920843,742,88.20627088970238
618,HAR_0048,Sewapada,Central,Haryana,28.18083,75.56129,60.632929293892445,64.5,Very High,146.89,1.1656,2.8777,0.1084,0.1256,52.41,0.0891,0.0694,0.1475,65.855380952723,42.29190609095385,38.3250351784633,72.34416407420208,19.20384210080064,618,90.17985038994111
2307,HAR_0049,Krishiwadi,South,Haryana,30.30372,75.5691,45.82090211652805,60.9,Moderate,105.9,1.0575,2.1774,0.1086,0.1061,51.63,-0.0317,0.0827,0.2023,47.223073619196114,38.60747652846555,35.83154827131637,33.66459269501094,23.231264913576954,2307,63.297787681044085
5880,HAR_0050,Kisangaon,Central,Haryana,30.86757,74.73965,21.70554803086956,57.0,Baseline,13.99,1.372,1.564,0.0639,0.0633,59.76,0.0133,0.0197,0.3013,6.126030297785348,21.90345649127763,41.58120945864187,41.13665168798248,4.153998958320716,5880,6.430049339487506
4162,HAR_0051,Kisantola,Central,Haryana,28.85535,76.40679,35.015588699969676,100.0,Baseline,17.46,24.4118,28.6749,0.1216,0.1197,61.71,0.0373,0.0743,0.2506,14.841603800234207,43.68549861977068,42.72827085279569,39.84618043553404,20.687629452876127,4162,33.77367499602101
291,HAR_0052,Gramgaon,West,Haryana,27.94346,75.01737,67.60414521245418,76.9,Very High,139.65,2.7928,6.6928,0.1658,0.1619,49.5,0.0003,0.264,0.1268,64.67845298042317,60.17952526220536,33.800905102466764,35.548450282290574,78.13139694036991,291,95.38437052363521
4939,HAR_0053,Krishipada,South,Haryana,29.70533,76.31936,30.341459352145357,82.0,Baseline,11.07,8.2581,9.1726,0.13,0.1214,13.7,0.0249,0.1941,0.1471,8.885586675106019,45.61361978977751,7.533858407030714,53.989514921073834,56.96471614239513,4939,21.40697119210568
2648,HAR_0054,Kisangaon,East,Haryana,28.01103,77.43484,43.52974489503871,82.1,Moderate,28.23,7.1998,9.2322,0.1786,0.1581,67.61,-0.1138,0.1024,0.065,16.458182161299717,61.89765303745898,58.173620522574275,14.823136306026035,29.19669569641105,2648,57.87044405538755
1249,HAR_0055,Grampur,Central,Haryana,28.76692,74.64224,53.45708564501465,74.7,High,155.96,2.2651,5.7978,0.0861,0.0777,52.07,-0.041,0.1012,0.2028,71.49659682821677,28.89050944397566,36.001778646922624,25.86127434036179,28.833319202025216,1249,80.13687728791979
3315,HAR_0056,Sewagaon,East,Haryana,28.36773,74.78941,39.66856039324835,75.8,Baseline,56.33,3.9697,6.2058,0.1009,0.0885,88.46,-0.0411,0.026,0.1631,27.801177769857755,33.777628449141496,63.8929783638362,27.385067404078804,6.0617255538463395,3315,47.25449625974853
243,HAR_0057,Krishiwadi,East,Haryana,28.22888,74.99611,68.67268876676563,93.0,Very High,120.43,8.0421,17.7271,0.1749,0.1904,73.12,-0.0571,0.2262,0.2091,58.82749176560106,67.3574813010427,51.3689775821162,22.620693628298184,66.68503736721617,243,96.14833678179214
5929,HAR_0058,Krishiwadi,South,Haryana,28.28527,77.42778,20.92428104619948,57.6,Baseline,83.64,0.8937,1.6412,0.0337,0.0394,21.13,-0.0807,0.0066,0.2098,36.87959497824766,11.575599531142016,12.655974512015113,15.119829473441635,0.18713889460870403,5929,5.650167117618972
1402,HAR_0059,Gramnagar,North,Haryana,27.94214,75.10662,52.29794837819505,86.2,High,67.6,7.0482,11.8125,0.1918,0.177,44.68,0.0547,0.0903,0.1764,34.45265792923331,68.0256421025302,30.487420283592524,63.08042401198294,25.53264937802057,1402,77.70173484004457
215,HAR_0060,Kisanwadi,South,Haryana,28.46852,75.58391,69.57762719185615,100.0,Very High,101.62,13.2992,26.8138,0.1199,0.1158,114.17,0.015,0.3134,0.1353,51.70664517448219,42.61644133739065,82.11613475610909,28.465260974766668,93.09039595925337,215,96.59398376571701
2401,HAR_0061,Gramwadi,Central,Haryana,29.00793,75.92395,45.17094747776019,63.6,Moderate,16.14,2.3056,2.6777,0.2156,0.195,63.03,0.0391,0.0487,0.1631,8.131479349418576,76.00539110315255,45.10054437568832,63.74294273533816,12.935597572645015,2401,61.801687092153436
583,HAR_0062,Sewapada,East,Haryana,29.91114,75.12809,61.274723233542744,60.5,Very High,148.05,0.8461,2.0988,0.1704,0.1425,31.71,0.0596,0.1519,0.124,65.70794916662291,57.354159587343865,21.267441170572535,49.279870952874745,44.18597608982667,583,90.73690911984721
4803,HAR_0063,Krishikalan,East,Haryana,27.92625,77.41936,31.212986417469857,70.9,Baseline,11.12,4.0535,4.5045,0.123,0.1245,28.31,0.017,0.2373,0.2344,7.1049433961327955,44.869097753834275,18.09569094925178,34.58923839151975,70.04626994028513,4803,23.571542256883653
3223,HAR_0064,Krishikhurd,Central,Haryana,27.72717,76.89099,40.17701880565331,63.9,Baseline,79.79,1.5263,2.7441,0.0707,0.0669,64.33,0.0828,0.1097,0.0554,36.2087272716839,23.888848587126255,45.27353926707582,38.489457310750076,31.4072360372582,3223,48.71876492121598
